,motor_name,motor_price,Brand,model,engine_cap_x,classification,type_of_vehicle,Model,Year,Category,engine_cap_y,Power (hp),Engine cylinder,Engine stroke,Gearbox,Fuel capacity (lts),Transmission type,Front brakes,Rear brakes,Front suspension,Rear suspension
72,Honda PCX150,3388,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2018,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
73,Honda PCX150,3388,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2019,Scooter,149.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
74,Honda PCX150,3388,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2020,Scooter,149.0,,Single cylinder, four-stroke,Automatic,7.95,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
75,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2013,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
76,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2014,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
77,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2015,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
78,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2016,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
79,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2017,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
80,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2018,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
81,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2019,Scooter,149.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
82,Honda PCX150,9300,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2020,Scooter,149.0,,Single cylinder, four-stroke,Automatic,7.95,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
83,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2013,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
84,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2014,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
85,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2015,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
86,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2016,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
87,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2017,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
88,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2018,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
89,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2019,Scooter,149.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
90,Honda PCX150,10500,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2020,Scooter,149.0,,Single cylinder, four-stroke,Automatic,7.95,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
91,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2013,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
92,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2014,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
93,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2015,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
94,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2016,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
95,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2017,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
96,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2018,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
97,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2019,Scooter,149.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
98,Honda PCX150,1800,honda,Honda PCX150,153,Class 2B,Scooters,pcx150,2020,Scooter,149.0,,Single cylinder, four-stroke,Automatic,7.95,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
99,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2013,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
100,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2014,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
101,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2015,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
102,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2016,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
103,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2017,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
104,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2018,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
105,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2019,Scooter,149.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
106,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2020,Scooter,149.0,,Single cylinder, four-stroke,Automatic,7.95,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
107,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2013,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
108,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2014,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
109,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2015,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc,Expanding brake (drum brake),31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
110,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2016,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
111,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2017,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,"Unit swingarm, 3.1 inches of travel"
112,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2018,Scooter,153.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
113,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2019,Scooter,149.0,,Single cylinder, four-stroke,Automatic,6.06,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
114,Honda PCX150,7800,honda,Honda PCX150,149,Class 2B,Scooters,pcx150,2020,Scooter,149.0,,Single cylinder, four-stroke,Automatic,7.95,Belt,Single disc. CBS,Expanding brake (drum brake). CBS,31mm hydraulic fork,Twin suspension aluminium swingarm
115,Honda Shadow 400,12800,honda,Honda Shadow 400,398,Class 2A,Cruiser,shadow 400,2002,Custom / cruiser,398.0,33.0,V2, four-stroke,5-speed,14.0,,Single disc,Expanding brake,,
116,Honda Shadow 400,12800,honda,Honda Shadow 400,398,Class 2A,Cruiser,shadow 400,2016,Custom / cruiser,398.0,30.8,V2, four-stroke,5-speed,14.0,Shaft drive,"Single disc. Two-piston calipers, hydraulic",Expanding brake (drum brake),Telescopic  fork,"Swing arm, dual conventional dampers"
117,Honda NT700V Deauville,12500,honda,Honda NT700V Deauville,680,Class 2,Sport Tourers,nt700v deauville,2007,Touring,680.2,108.0,V2, four-stroke,5-speed,19.7,Shaft drive,Double disc,Double disc,"41 mm telescopic fork, 115 mm axle travel ","Single damper with adjustable preload, 122.5 mm axle travel "
118,Honda NT700V Deauville,12500,honda,Honda NT700V Deauville,680,Class 2,Sport Tourers,nt700v deauville,2008,Touring,680.2,64.8,V2, four-stroke,5-speed,19.7,Shaft drive,Double disc,Single disc,"41 mm telescopic fork, 115 mm axle travel ","Single damper with adjustable preload, 122.5 mm axle travel "
119,Honda NT700V Deauville,12500,honda,Honda NT700V Deauville,680,Class 2,Sport Tourers,nt700v deauville,2009,Sport touring,680.2,64.8,V2, four-stroke,5-speed,19.7,Shaft drive,Double disc,Single disc,"41 mm telescopic fork, 115 mm axle travel ","Single damper with adjustable preload, 122.5 mm axle travel "
120,Honda NT700V Deauville,6000,honda,Honda NT700V Deauville,680,Class 2,Sport Tourers,nt700v deauville,2007,Touring,680.2,108.0,V2, four-stroke,5-speed,19.7,Shaft drive,Double disc,Double disc,"41 mm telescopic fork, 115 mm axle travel ","Single damper with adjustable preload, 122.5 mm axle travel "
121,Honda NT700V Deauville,6000,honda,Honda NT700V Deauville,680,Class 2,Sport Tourers,nt700v deauville,2008,Touring,680.2,64.8,V2, four-stroke,5-speed,19.7,Shaft drive,Double disc,Single disc,"41 mm telescopic fork, 115 mm axle travel ","Single damper with adjustable preload, 122.5 mm axle travel "
122,Honda NT700V Deauville,6000,honda,Honda NT700V Deauville,680,Class 2,Sport Tourers,nt700v deauville,2009,Sport touring,680.2,64.8,V2, four-stroke,5-speed,19.7,Shaft drive,Double disc,Single disc,"41 mm telescopic fork, 115 mm axle travel ","Single damper with adjustable preload, 122.5 mm axle travel "
123,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
124,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2019,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
125,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2021,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
126,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2022,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,7.1,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, twin shocks"
127,Yamaha Nmax 155,15309,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
128,Yamaha Nmax 155,15309,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2019,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
129,Yamaha Nmax 155,15309,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2021,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
130,Yamaha Nmax 155,15309,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2022,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,7.1,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, twin shocks"
131,Yamaha Nmax 155,11888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
132,Yamaha Nmax 155,11888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2019,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
133,Yamaha Nmax 155,11888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2021,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
134,Yamaha Nmax 155,11888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2022,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,7.1,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, twin shocks"
135,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
136,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2019,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
137,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2021,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
138,Yamaha Nmax 155,13800,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2022,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,7.1,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, twin shocks"
139,Yamaha Nmax 155,10888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
140,Yamaha Nmax 155,10888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2019,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
141,Yamaha Nmax 155,10888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2021,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
142,Yamaha Nmax 155,10888,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2022,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,7.1,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, twin shocks"
143,Yamaha Nmax 155,17500,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
144,Yamaha Nmax 155,17500,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2019,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
145,Yamaha Nmax 155,17500,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2021,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
146,Yamaha Nmax 155,17500,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2022,Scooter,155.0,12.1,Single cylinder, four-stroke,Automatic,7.1,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, twin shocks"
147,Yamaha Nmax 155,11300,yamaha,Yamaha Nmax 155,155,Class 2B,Scooters,nmax 155,2018,Scooter,155.0,14.9,Single cylinder, four-stroke,Automatic,6.6,Belt,Single disc. Hydraulic. ABS.,Single disc. ABS.,Telescopic fork,"Unit Swing, monoshock"
